Completed survey,"Q1. When you think about the present and future impact of data and AI on humanity, are you overall:",,"Q2. Which aspects of the current and upcoming use of data in society concern you, if any?Please rate on a scale from 1:Not worried at all to 5: Very worried",,,,,,,,Q3. Who do you think is responsible for thinking about the potential impacts and risks of data science and AI? Please rate from 1- Very unlikely to be responsible to 5 Very likely to be responsible:,,,,,,,,,,"Q4. CASE STUDY:
 
 Imagine you are the CEO of a micro-finance non profit which provides business loans for people on low incomes to start or grow a business. When deciding who to give loans to, which of the following would influence your decision:",,,,,,,,,,"Q5. Considering real-world implementation of AI and data-heavy tools as a whole, which of the following do you most agree with:",,Q6. What words do you associate with: ETHICS IN DATA SCIENCE & AIPlease use commas to separate the words,Q7. Imagine that you were asked to write code for a purpose or product that you believe could be used in a harmful way. Do you write the code anyway?,,Q8. Do you find the media attention on data ethics helpful to you achieving your goals at work?,,"Q9. Have you signed up to a professional code of ethics/code of conduct that covers data ethics? (e.g. the ACM Code of Conduct, D4D Global Data Ethics Pledge)",Q10. Can you please tell us which professional code of ethics/code of conduct you have signed up to?,Q11. Can you tell us why you haven’t signed up to a professional code of ethics/code of conduct?,Q12. Does your company have:,,Q13. Have you had concerns about the following at work in the past year?DATA,,,,,,Q14. Have you had concerns about the following at work in the past year?ANALYSIS/MODELLING,,,Q15. Have you had concerns about the following at work in the past year?TEAM,,,,Q16. Have you had concerns about the following at work in the past year?DATA SUBJECTS & SOCIETY,,,,,,,"Q17. If you do have concerns at work about the unintended (or intended) negative consequences of data science or AI, what would you do? Select all that apply:",,,,,,,,,Q18. Is there a general whistleblowing policy in your organisation where you are supported to raise areas of concern?,Q19. Would there be any impact on your job security if you raise an ethical issue to your manager?,,Q20. Think about the last time you discussed questions of data ethics/impacts of your work (or your organisation’s work) with colleagues. How long ago was it?,Q21. Think about the last time you discussed issues of data ethics/impacts in the wider world (ie not from your work) with colleagues. How long ago was it?,"Q22. WHAT DO YOU THINK DATAKIND UK SHOULD DO TO SUPPORT DATA SCIENTISTS/ANALYSTS:
 
 To champion the positive impact for data science and AI",Q23. To reduce the potential for negative impacts of data science and AI,"Q24. WHAT DO YOU THINK DATAKIND UK SHOULD DO TO SUPPORT NON PROFIT ORGANISATIONS/LOCAL GOVERNMENT:
 
 To champion the positive impact for data science and AI",Q25. To reduce the potential for negative impacts of data science and AI,Q26. Which of the following describe you? Please select all that apply.,,,,,,,,,,,Q27. What type of organisation do you work for?,Q29. Do you currently reside in the UK?,"Q30. Which of the following do you currently identify as?If you prefer not to answer, you may leave this question blank:","Q31. Which of the following do you identify as? If you prefer not to answer, you may leave this question blank.","Q32. What is your age?If you prefer not to answer, you may leave this question blank.","Q33. Do you have a disability? If you prefer not to answer, you may leave this question blank.",Q34. How do you feel about the length of the survey that you just completed?,Q35. How easy or difficult was this survey to complete?
Completed survey,"Q1. When you think about the present and future impact of data and AI on humanity, are you overall:",Q1. Comments: Please tell us why,Q2.1. Algorithms will make important decisions without clear recourse or explainability (e.g. ‘why is my credit score so low? Who knows!’),Q2.2. The possibilities and benefits of AI will be limited due to excess caution about negative consequences and bias.,Q2.3. Unemployment due to the automation of jobs,Q2.4. Increase in surveillance and loss of privacy due to facial recognition and affect recognition,"Q2.5. Radicalization of algorithm-driven content (e.g. in an ad-driven online economy, the most extreme opinions get the clicks)",Q2.6. Preservation and reinforcement of existing biases through AI (e.g. Google learning from existing images that a doctor is male and a nurse female),"Q2.7. Superintelligence/singularity issues (grey goo, mass control of humans etc)",Q2.8. Other [please add what concerns you in the field of data science and AI],Q3.1. The developers/data scientists,Q3.2. Project managers/people overseeing the delivery of a specific model or algorithm,Q3.3. C suite/level executives,Q3.4. Regulators e.g. Information Commissioner’s Office,Q3.5. Government,Q3.6. Educators,Q3.7. Industry leaders,Q3.8. Non-profits,Q3.9. *Who should bear most responsibility? - category,Q3.9. *Who should bear most responsibility?,Q4.1. Purpose of the loan,Q4.2. Borrower’s education and employment,Q4.3. Borrower's area of residence,Q4.4. Potential social impact of the loan (number of employees they will hire),Q4.5. Belonging to an underrepresented group,Q4.6. Risk of the type of business,Q4.7. Borrower's credit history,Q4.8. Borrower's social media activity,Q4.9. Borrower’s family/social associates,Q4.10. Comments: Please explain your response,"Q5. Considering real-world implementation of AI and data-heavy tools as a whole, which of the following do you most agree with:",Q5.a Please explain your response:,Q6. What words do you associate with: ETHICS IN DATA SCIENCE & AIPlease use commas to separate the words,Q7. Imagine that you were asked to write code for a purpose or product that you believe could be used in a harmful way. Do you write the code anyway?,Q7.a Please explain your response.,Q8. Do you find the media attention on data ethics helpful to you achieving your goals at work?,Q8. Please explain your reasoning,"Q9. Have you signed up to a professional code of ethics/code of conduct that covers data ethics? (e.g. the ACM Code of Conduct, D4D Global Data Ethics Pledge)",Q10. Can you please tell us which professional code of ethics/code of conduct you have signed up to?,Q11. Can you tell us why you haven’t signed up to a professional code of ethics/code of conduct?,Q12.1. A code of conduct or set of principles for data science/AI?,Q12.2. A governance/accountability framework for data science/AI,"Q13.1. Data provenance, e.g.- data is from questionable sources","Q13.2. Data quality, e.g. incomplete data","Q13.3. Data applicability, e.g. data with caveats that prevent it being used well",Q13.4. Data retention,Q13.5. Data sharing,Q13.6. Other— please specify,Q14.1. Accuracy of models,Q14.2. Relevancy of model over time e.g. based on old data,Q14.3. Other— please specify,Q15.1. Inadequate technical/analytical skills (e.g. a team or workers are using a technique without understanding its effects),Q15.2. Inadequate subject area expertise,Q15.3. Poor diversity within team/organisation,Q15.4. Other— please specify,Q16.1. Using data without consent or an imbalance of power dynamics e.g. personal data in exchange for free services,Q16.2. Using data in a way that the subject of the data would not expect,Q16.3. How a model is being applied in practice,Q16.4. Interpretability/explainability and communications with users/clients,"Q16.5. Effect of your work on existing societal issues, e.g. exacerbating exclusion","Q16.6. Lack of recourse/appeals, e.g. those affected by the model are unable to understand what happened and why",Q16.7. Other— please specify,Q17.1. Discuss with Manager/Mentor,Q17.2. Raise within team or project meetings,"Q17.3. Raise on designated ethics channel e.g. independent phone service, or an ethics board contact form","Q17.4. Discuss with colleague(s) privately, e.g. face-to-face or on messaging channel",Q17.5. Discuss with union or employee organisation,"Q17.6. Speak with an external contact, e.g. journalist or online forum",Q17.7. Don’t know,Q17.8. Nothing- it's not my responsibility,Q17.9. Other— please specify,Q18. Is there a general whistleblowing policy in your organisation where you are supported to raise areas of concern?,Q19. Would there be any impact on your job security if you raise an ethical issue to your manager?,Q19. Comments: Please tell us why,Q20. Think about the last time you discussed questions of data ethics/impacts of your work (or your organisation’s work) with colleagues. How long ago was it?,Q21. Think about the last time you discussed issues of data ethics/impacts in the wider world (ie not from your work) with colleagues. How long ago was it?,Q22. WHAT DO YOU THINK DATAKIND UK SHOULD DO TO SUPPORT DATA SCIENTISTS/ANALYSTS: To champion the positive impact for data science and AI,Q23. WHAT DO YOU THINK DATAKIND UK SHOULD DO TO SUPPORT DATA SCIENTISTS/ANALYSTS: To reduce the potential for negative impacts of data science and AI,Q24. WHAT DO YOU THINK DATAKIND UK SHOULD DO TO SUPPORT NON PROFIT ORGANISATIONS/LOCAL GOVERNMENT: To champion the positive impact for data science and AI,Q25. WHAT DO YOU THINK DATAKIND UK SHOULD DO TO SUPPORT NON PROFIT ORGANISATIONS/LOCAL GOVERNMENT: To reduce the potential for negative impacts of data science and AI,Q26.1. Data or business analyst,Q26.2. Data scientist or machine learning specialist,Q26.3. Data Engineer,Q26.4. Developer,"Q26.5. Senior management/C-suite executive (CEO, CTO, etc.)",Q26.6. Designer,Q26.7. Product manager/Project manager,Q26.8. Educator or academic researcher,Q26.9. Marketing or sales professional,Q26.10. Student,Q26.11. None of the above. Please state,Q27. What type of organisation do you work for?,Q29. Do you currently reside in the UK?,"Q30. Which of the following do you currently identify as?If you prefer not to answer, you may leave this question blank:",Error in Q as unable to identify British ethnic minorities,"Q32. What is your age?If you prefer not to answer, you may leave this question blank.","Q33. Do you have a disability? If you prefer not to answer, you may leave this question blank.",Q34. How do you feel about the length of the survey that you just completed?,Q35. How easy or difficult was this survey to complete?
1,Positive,-,4,4,2,2,5,3,1,-,3,4,5,4,4,3,5,2,C-Suite/Execs,Executives,Yes,Yes,No,Yes,No,No,No,No,No,-,"Use of AI is moving at about the right pace, with a balance between protecting against risk and embracing opportunities",-,-,No,-,Unhelpful,-,No,-,"Not prompted to do so; haven't thought to seek it out. Signing up to a code doesn't change how ethically I behave, it only declares it to others.",Yes,No,Infrequently,Often,Often,Infrequently,Infrequently,Trouble finding good data sources for research,Infrequently,Infrequently,-,Never,Never,Never,-,Infrequently,Infrequently,Never,Infrequently,Never,Never,-,No,Yes,No,Yes,No,No,No,No,No,Yes,No,-,In the past month,In the past month,-,-,-,-,No,Yes,Yes,No,Yes,No,No,No,No,No,No,"Private firm or business, a limited company,",Yes,Male,Other,25-34,No disability,The survey was too long,Neutral
1,Not sure,"I think overall the impact of the tool will be down to those who use it, for better or for worse. Although the potential is there to do great good with data and AI, it will be the experts in those areas that define whether it is a force for good or bad.",4,4,2,5,4,5,1,-,4,3,4,4,4,4,4,3,Devs/Data scientists,The developers!,Yes,No,No,Yes,Yes,Unsure,Unsure,No,No,"Although i've made some anecdotal choices above, i'd have preferred these decisions to be machine learning driven...",Use of AI is moving ahead too slowly - there’s too much caution and we’re missing out on benefits,"I think actually a bit of the top and bottom, protection and regulation has always moved too slowly in tech, but equally there are so many opportunities for AI to do good that are being held back due to caution.","Responsibility, governance, assurance, kindness",No,Just seems obvious!,Neutral,I don't think it helps or hinders achieving my goals. Cambridge Analytica happened but no one really cares about things that happen as a result of that.,No,-,Didn't know they existed!,No,No,Often,Very Often,Very Often,Infrequently,Often,-,Often,Often,-,Often,Often,Often,-,Infrequently,Often,Infrequently,Often,Often,Infrequently,-,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Don't know,-,In the past month,In the past week,-,-,-,-,No,Yes,No,No,No,No,No,No,No,No,No,"Charity, voluntary organisation or trust",Yes,Male,White- British,25-34,Disability but doesn’t affect daily life,The survey was an appropriate length,Easy
1,Negative,People tend to misuse power for their egoistic benefits.,2,1,1,5,1,1,5,Dictators will use this great power.,5,5,5,5,5,5,5,4,Governments,Governments and parliaments,Yes,Yes,Yes,Yes,Unsure,Yes,Yes,Unsure,Unsure,Almost everything seems to be potentially important.,Use of AI is moving ahead too quickly without enough protection against unintended consequences,"I had rather chosen a fourth answer: The speed is not the most important factor, but the kind of AI - it is a question of quality rather than quantity.","data protection, transparency, necessary laws, brave judges",Depends on what it is,"Almost everything ""could"" be used harmfully.",Unhelpful,As a teacher I don't have much need for that kind of help.,No,I don't know it.,I don't know anything about them.,Don’t know,Don’t know,Sometimes,Infrequently,Sometimes,Often,Very Often,Unnecessarily collected and stored data,Very Often,Very Often,-,Often,Often,Sometimes,-,Infrequently,Sometimes,Often,Often,Never,Often,-,No,No,No,Yes,No,No,Yes,No,No,No,Don't know,-,Never,In the past month,continue to offer good opportunitiers to contribute as volunteers,spread important information,Teach them how they can benefit from your work.,"Tell them, how their data is being used without them knowing yet.",No,Yes,No,No,No,No,No,No,No,No,No,"Private firm or business, a limited company,",No- Europe,Male,Other,25-34,No disability,The survey was too long,Difficult
1,Positive,"Data and AI are two different things. Data can be turned into knowledge and that is overwhelmingly positive. There are extremely negative possibilities with AI - military use is terrifying - but I'm positive overall, as there are so many potential benefits, in healthcare, education, work in dangerous environments... loads.",2,2,4,5,3,4,2,"Your questions about ML (machine learning) are interesting - the ""extreme opinions"" and reinforcement biases - but I think they can be compensated for by careful training/testing and perhaps by hybrid (ML + rule based) approaches. The reinforcement one seems to me trickier, as collecting training data is always hard and you have to be strong minded to abjure the lowest hanging fruit to hand! 
 
 Other things that concern me: 
 Commercial exploiters will be desperate to take ""good enough"" algorithms to market and the field may be held back by resistance to innovation, once they're making a lot of money. Users (as opposed to designers) may apply models trained for one scenario to inappropriate use-cases and discredit the technology when it fails and perhaps causes injury. More generally, machine intelligence failures will grab more headlines than successes, and this may hold back progress. Finally, I worry slightly that we're not planning enough (or maybe we are and I'm just not aware) - I'm not greatly worried about the ""grey goo"" dangers (though such fears are not outlandish) but more that we seem a bit obsessed with the idea of an autonomous thinking machine that can do everything itself - a contained intelligence, similar to individual humans - when (surely) the intelligence can more usefully reside in the web/network/internet/Culture, with relatively dumb machines doing the practical tasks we find difficult or dangerous (lifting heavy objects, defusing mines, etc).",5,1,4,5,5,4,2,3,Other/Mixed,"Developers and regulators. Careful regulation of commercial exploiters is vital, imho; though I accept that commercial exploitation fuels development.",Yes,Unsure,No,Yes,Unsure,Yes,No,Unsure,No,"I (though obviously I wouldn't make these decisions alone if possible) would want to be reasonably sure that the money was going to be used in a practical way, for a worthwhile object, with a fair chance of success. The items I've marked ""unsure"" are where they might be relevant, depending on the project, except for the ""underrepresented group"" one where I am genuinely unsure!
 
 I'm working on the assumption of course that this micro-finance non-profit is a charitable enterprise trying to do good, rather than a loan business trying to make money; in the latter case credit history is of the first importance, in the former I decided after some thought it's irrelevant.","Use of AI is moving at about the right pace, with a balance between protecting against risk and embracing opportunities","This is the sort of question it's almost impossible to answer without the viewpoint of hindsight, but from my own experience of AI research and development I think we're not failing badly.","worried, concerned, thoughtful, responsible, cautious",Yes,"Almost any development could be used in a harmful way, eg face recognition technology could be used to spot protesters against a regime, bomb disposal robots could be used to plant bombs, etc... It would be daft to try to make moral decisions at the coding level; they come at the application level.",Helpful,"Despite my answer to the previous question, I think having third parties emphasising the ethical dimension is useful. Way back whenever, we simply never thought about such things, but now you have to follow an ethics policy, and that's good.",No,-,"Such a thing has never come in my way. I've mostly worked in environments where the organisation has its own ethics policy (eg university, startup business).",Yes,Yes,Infrequently,Very Often,Often,Very Often,Infrequently,"My answers here are not very reliable (how apt!) because ""in the past year"" I've done a range of work, and most of my AI and data science work was longer ago. As you might expect, I find data issues vary enormously with the domain. I've mostly worked with cultural heritage data myself.",Often,Infrequently,See caveats on previous question.,Infrequently,Infrequently,Infrequently,-,Never,Never,Infrequently,Sometimes,Never,N/A,-,Yes,Yes,No,Yes,Yes,No,No,No,No,Don't know,Don't know,"This doesn't really apply to me these days - I'm doing odd bits and pieces of freelance work, for extremely ethical cultural heritage bodies. I've worked in various places in the past and I think all of them would behave in a decent manner. 
 
 I am still in touch with colleagues from previous jobs and discuss their research with them. in some cases (next question!) my answers relate to that contact.",One to six months ago,In the past week,Positive stories about successful projects?,Keep nagging about ethics policies.,Publicise nice use-cases. Promote understanding of the underlying principles (it's not rocket science..:) ).,Ensure they understand how their data will be used.,No,Yes,Yes,No,No,No,No,Yes,No,No,No,"Semi-retired, working with national cultural bodies and unis, if it's an interesting project.",Yes,Female,White- British,55-64,No disability,The survey was an appropriate length,Easy
1,Positive,-,4,2,4,4,2,4,3,Social manipulation through machine learning. Political campaigns / special interest groups should not be allowed to advertise on social media.,4,2,3,5,3,4,4,5,Other/Mixed,"data scientists, regulators, government and C suite/level executives. If you don't have fines for abuse of AI power it will thrive.",Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,"I would need some proof of skill, such as education and or employment history. I would bias loans to uplift underrepresented groups. While social media activity could reveal personality flaws, I think it is proper to respect their private life and make a decision on professional achievements only. I would need to mitigate risk of bad loans through credit history.",Use of AI is moving ahead too quickly without enough protection against unintended consequences,The development of AI is happening much faster than we are understanding and preparing for the consequences.,The immediate and long-term social consequences of the use of AI should take priority over any other benefits of AI.,Depends on what it is,"There is a lot of code that is currently being used for both good and harmful purposes, but has nonetheless advanced quality of life overall (e.g. internet protocols).",Helpful,-,Yes,D4D Pledge,-,Yes,Yes,Never,Sometimes,Infrequently,Never,Never,-,Infrequently,Sometimes,-,Sometimes,Sometimes,Infrequently,-,Infrequently,Sometimes,Sometimes,Sometimes,Infrequently,Sometimes,-,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Don't know,-,In the past month,In the past week,We need more examples of data projects that create financial and social benefits. Need a better understanding of what Data for Good means.,Advocate a universal data ethics project checklist.,Prioritise work that has a positive impact.,Ethics checklist. Speak out against harmful uses of data.,No,Yes,No,No,No,No,No,No,No,No,No,"Private firm or business, a limited company,",Yes,Male,Other,35-54,No disability,The survey was an appropriate length,Neutral
1,Not sure,"As far as using data for evidenced based decision making / improving healthcare - the impact should be positive. However, depending on how numbers are presented, they can be used out of context to tell a very misleading story. Ethics in data collection and presentation are important, and not necessarily something that has been established as a guideline. So i guess, it depends on how the data is used - to manipulate desired results, or as an objective metric that can be used to improve existing systems",4,2,2,5,5,5,3,Balancing privacy concerns with need for information to improve exiting systems - example in healthcare.,4,4,2,5,5,5,5,3,Devs/Data scientists,Not the government. They could use it as a control mechanism. Maybe an international consortium of data scientists and human rights activists? So that we could ensure that data is truly being used for good (to ensure human rights),Yes,Yes,No,Yes,Unsure,Yes,Yes,No,No,"Loans should be dependent on the applicant's purpose for loan more than anything else. If the business will not adversely impact any of the non-profits stated values, then nothing besides financial viability questions should matter, Their personal beliefs / ideologies should not be a basis for the decision.",Use of AI is moving ahead too quickly without enough protection against unintended consequences,There aren't a lot of laws around AI right now. We need the legal systems to be in synch with the technological advances so that people aren't manipulated using numbers.,"essential,not well-defined,not standardized",Depends on what it is,"Data Science / AI is a tool. And most tools are intrinsically amoral. It is the user who decides how to deploy it. Most products can be subverted and used in a harmful manner. So while i wouldn't agree to helping develop a product specifically to cause harm, i would evaluate the potential harm in the case described. Maybe if you are aware of the issues, you can also work towards mitigating them.",Helpful,"Well, it has started the debate somewhat on the need for well-defined ethics.",No,-,"i didn't know about them. Shall look them up, and see if i can sign-up for one.",Don’t know,Don’t know,Sometimes,Very Often,Infrequently,Sometimes,Very Often,-,Sometimes,Sometimes,-,Sometimes,Infrequently,Sometimes,-,Infrequently,Infrequently,Infrequently,Infrequently,Never,Never,-,Yes,Yes,No,No,No,No,No,No,No,Don't know,Don't know,-,In the past month,One to six months ago,-,-,-,-,Yes,No,No,No,No,No,No,No,No,No,No,"Private firm or business, a limited company,",No- Asia,Female,Pakistani,25-34,No disability,The survey was an appropriate length,Neutral
1,Not sure,I feel like the ethical use of such technology has been an afterthought and may struggle to keep up with those who wish to use it maliciously.,5,2,3,4,4,4,1,-,4,4,4,4,5,4,5,3,Corporates,"In today's climate where research in AI is driven by a small number of very large companies, those companies should bear the greatest responsibility. But as shown by the scores above, I think everyone has a responsibility in this area.",Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,I would use purpose and employment since the aim of the company is to give loans to people on low incomes to start businesses. Other choices to use based on trying not to incorporate biases but still make sure the loan is likely to be repaid.,Use of AI is moving ahead too quickly without enough protection against unintended consequences,-,"unregulated,immature",No,I would take up the issue with my boss and explain why I was not comfortable doing the work. To some extent it depends on who has access to the code and whether it could be used in such a way as to be unintentionally harmful.,Neutral,I feel like I know more about the issues through data science articles etc. than the very high-level view given in media articles.,No,-,"There are several of them and I think as an industry we need a single approach. Also, it's not clear what signing does, I would prefer something more legally binding although that may be impracticable.",No,No,Infrequently,Sometimes,Sometimes,Sometimes,Sometimes,-,Often,Infrequently,Models we train in our domain probably do not suffer from drift over time much compared to other more common machine learning scenarios.,Infrequently,Infrequently,Never,-,Never,Infrequently,Never,Sometimes,Infrequently,Never,Our models do not apply to individuals so some common concerns such as lack of recourse do not really apply.,Yes,Yes,No,Yes,No,No,No,No,No,Don't know,No,-,In the past month,In the past month,Highlight ethical use of them through case studies.,Same as above,Spread knowledge about the ethical use of data via examples/case studies.,Provide guidance on where bad practice has occurred in the past and where it could have been avoided.,No,Yes,No,No,No,No,No,No,No,No,No,"Private firm or business, a limited company,",Yes,Male,White- British,25-34,No disability,The survey was an appropriate length,Easy
1,Not sure,"Data analysis is a neutral tool. I think there's a tendency to look at data as a useful byproduct to be mined, when in reality it's often full of potential biases and can compromise privacy. Rarely are these data byproducts well suited to answer the questions the domain experts have.",4,3,4,4,5,5,3,-,5,4,4,4,5,4,5,4,Devs/Data scientists,I'd have to say the data scientists. They're the lynchpin.,Unsure,Unsure,Unsure,Yes,Unsure,Yes,Unsure,No,No,Information about the actual business plan strikes me as fair game. Information that can be used as a proxy for race strikes me as a no go. The rest is a bit uncertain.,Use of AI is moving ahead too quickly without enough protection against unintended consequences,-,"privacy, honesty, transparency,",No,"This is a hard line for me, although I'd admit there's lots of grey, and it's not clear what the ramifications are.",Neutral,"I think the media tends to miss the point of some of the data ethics. They tend to focus on one-off cases and ignore some of the wider, systemic issues.",No,-,Didn't know about it.,N/A,N/A,Often,Very Often,Often,Sometimes,Very Often,-,Often,Often,-,Sometimes,Infrequently,Sometimes,-,Very Often,Often,Very Often,Often,Sometimes,Often,-,Yes,Yes,No,No,No,Yes,No,No,No,No,"Yes, negative impact",-,Not applicable,Not applicable,find statistically sound ways to integrate the perspectives of people in the dataset,think twice before collecting information on vulnerable groups of people,"highlight responsible, transparent model building",responsibly dispose of out of date data,No,Yes,No,No,No,No,No,Yes,No,No,No,"formerly the third sector, currently a phd student",Yes,Female,Other,25-34,No disability,The survey was an appropriate length,Neutral
1,Not sure,"I am ambivalent. Currently both data and AI with all its related technologies are being used without any ethics handrails. Left unchecked, data collection and usage will enslave society.",5,3,4,5,5,4,4,-,4,4,5,5,5,5,5,5,Governments,"Business decision makers, industry leaders and most importantly, the government.",Yes,Unsure,No,No,No,Yes,Yes,Unsure,Unsure,-,Use of AI is moving ahead too quickly without enough protection against unintended consequences,"AI applications, especially in Robotics in the US midwest manufacturing belt is a clear example. It is far easier to implement an AI solution than it is to peer into the future and position society accordingly.","Honesty, Courage",No,"Most probably, I will lose my job. But we all have to draw a line in the sand somewhere. A similar example would be the nuclear revolution in the early 20th century. Although a lot of tangential technologies emerged that benefit humanity, these are overshadowed by the ever-present threat of nuclear weapons.",Neutral,-,No,-,Did not know they exist until this survey.,No,No,Never,Never,Never,Never,Never,-,Sometimes,Often,-,Often,Never,Never,-,Never,Never,Never,Never,Infrequently,Never,-,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Don't know,-,Never,Never,-,-,Help these organizations use data to champion their service to their communities and to humanity.,Teach the importance of an ethics framework and DS governance platform,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,"Private firm or business, a limited company,",No- USA,Male,Indian,35-54,No disability,The survey was an appropriate length,Very Easy
